index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2017-10-10,41.7,79.1,0.09,0.0,1.6,274.0,2.7,1,
2017-10-11,38.0,67.9,0.06,0.0,1.9,210.0,2.7,1,
2017-10-12,31.5,72.5,0.09,0.0,1.9,292.0,2.7,1,
2017-10-13,33.4,74.2,0.08,0.0,1.8,261.0,2.7,1,
2017-10-14,38.2,82.6,0.14,0.0,2.9,350.0,2.7,1,
2017-10-15,37.0,84.3,0.14,0.0,2.8,339.0,2.7,1,
2017-10-16,38.3,84.9,0.1,0.0,1.8,275.0,2.7,1,
2017-10-17,38.6,80.6,0.1,0.0,2.2,263.0,2.7,1,
2017-10-18,33.6,72.3,0.08,0.0,2.6,307.0,2.7,1,
2017-10-19,52.6,66.6,0.04,0.17,4.5,137.0,2.7,1,
2017-10-20,41.6,66.2,0.06,0.01,2.4,227.0,2.7,1,
2017-10-21,37.4,75.1,0.09,0.0,2.1,312.0,2.7,1,
2017-10-22,40.7,75.1,0.09,0.0,2.0,318.0,2.7,1,
2017-10-23,46.2,84.1,0.11,0.0,2.2,308.0,2.7,1,
2017-10-24,48.6,90.6,0.12,0.0,2.1,309.0,2.7,1,
2017-10-25,46.2,87.8,0.11,0.0,1.9,306.0,2.7,1,
2017-10-26,46.0,89.1,0.11,0.0,2.0,305.0,2.7,1,
2017-10-27,43.5,86.8,0.11,0.0,2.0,304.0,2.7,1,
2017-10-28,39.2,76.1,0.08,0.0,2.0,280.0,2.7,1,
2017-10-29,40.8,63.4,0.03,0.0,2.1,151.0,2.7,1,
2017-10-30,40.7,67.9,0.07,0.0,2.9,241.0,2.7,1,
2017-10-31,35.3,67.7,0.08,0.0,2.4,276.0,2.7,1,
2017-11-01,37.2,71.3,0.07,0.0,2.5,272.0,2.34,1,
2017-11-02,39.0,67.5,0.07,0.0,2.7,265.0,2.34,1,
2017-11-03,48.6,64.8,0.03,0.0,2.9,89.0,2.34,1,
2017-11-04,34.8,64.2,0.05,0.36,2.4,180.0,2.34,1,
2017-11-05,28.9,65.9,0.07,0.0,2.0,280.0,2.34,1,
2017-11-06,36.5,64.2,0.07,0.0,2.0,280.0,2.34,1,
2017-11-07,31.5,66.7,0.08,0.0,2.3,276.0,2.34,1,
2017-11-08,39.1,62.5,0.01,0.25,3.4,55.0,2.34,1,
2017-11-09,50.1,67.4,0.05,0.04,3.5,191.0,2.34,1,
2017-11-10,45.4,65.0,0.04,0.12,2.9,151.0,2.34,1,
2017-11-11,42.0,64.2,0.04,0.01,1.7,171.0,2.34,1,
2017-11-12,45.5,63.7,0.04,0.0,1.7,172.0,2.34,1,
2017-11-13,52.6,67.2,0.04,0.04,2.9,141.0,2.34,1,
2017-11-14,38.0,67.1,0.06,0.0,1.9,256.0,2.34,1,
2017-11-15,47.8,59.2,0.02,0.49,3.4,82.0,2.34,1,
2017-11-16,51.9,57.5,0.01,0.93,2.5,56.0,2.34,1,
2017-11-17,34.4,64.3,0.06,0.0,1.8,246.0,2.34,1,
2017-11-18,30.9,64.4,0.06,0.0,1.8,244.0,2.34,1,
2017-11-19,32.3,63.0,0.05,0.0,1.6,221.0,2.34,1,
2017-11-20,51.7,61.5,0.01,0.0,1.8,46.0,2.34,1,
2017-11-21,47.4,70.2,0.06,0.0,2.8,198.0,2.34,1,
2017-11-22,43.5,68.8,0.03,0.0,1.5,133.0,2.34,1,
2017-11-23,47.7,65.2,0.02,0.0,1.3,78.0,2.34,1,
2017-11-24,47.6,72.6,0.05,0.0,1.7,193.0,2.34,1,
2017-11-25,48.5,67.2,0.04,0.0,2.4,145.0,2.34,1,
2017-11-26,48.2,61.8,0.0,0.34,4.5,36.0,2.34,1,
2017-11-27,38.3,61.4,0.05,0.16,2.0,226.0,2.34,1,
2017-11-28,34.5,64.4,0.05,0.0,1.7,215.0,2.34,1,
2017-11-29,34.4,63.4,0.05,0.0,1.8,223.0,2.34,1,
2017-11-30,33.5,64.5,0.05,0.0,1.8,216.0,2.34,1,
2017-12-01,32.5,61.1,0.05,0.0,1.6,207.0,1.63,1,
2017-12-02,34.2,61.2,0.03,0.01,1.5,137.0,1.63,1,
2017-12-03,34.4,62.7,0.05,0.01,1.7,193.0,1.63,1,
2017-12-04,41.7,64.5,0.09,0.0,3.7,192.0,1.63,1,
2017-12-05,33.7,67.4,0.08,0.0,2.9,192.0,1.63,1,
2017-12-06,29.0,63.4,0.05,0.0,2.3,188.0,1.63,1,
2017-12-07,30.2,67.6,0.06,0.0,2.9,182.0,1.63,1,
2017-12-08,27.4,64.2,0.05,0.0,1.9,170.0,1.63,1,
2017-12-09,28.5,64.9,0.05,0.0,2.3,184.0,1.63,1,
2017-12-10,26.6,65.4,0.06,0.0,3.2,198.0,1.63,1,
2017-12-11,28.3,66.3,0.06,0.0,2.1,192.0,1.63,1,
2017-12-12,25.5,63.9,0.05,0.0,1.7,193.0,1.63,1,
2017-12-13,26.1,60.1,0.04,0.0,1.7,177.0,1.63,1,
2017-12-14,26.9,63.2,0.05,0.0,1.9,185.0,1.63,1,
2017-12-15,29.4,60.5,0.03,0.0,1.5,132.0,1.63,1,
2017-12-16,34.6,67.7,0.07,0.0,2.6,182.0,1.63,1,
2017-12-17,35.9,65.9,0.08,0.0,3.3,184.0,1.63,1,
2017-12-18,30.5,63.6,0.05,0.0,2.2,174.0,1.63,1,
2017-12-19,29.6,57.9,0.03,0.0,2.6,132.0,1.63,1,
2017-12-20,30.0,60.6,0.05,0.06,2.0,195.0,1.63,1,
2017-12-21,28.7,63.2,0.06,0.0,2.4,200.0,1.63,1,
2017-12-22,23.5,54.9,0.04,0.0,2.5,163.0,1.63,1,
2017-12-23,31.2,53.3,0.02,0.0,1.5,94.0,1.63,1,
2017-12-24,36.6,55.8,0.02,0.0,1.5,76.0,1.63,1,
2017-12-25,36.0,57.7,0.03,0.0,1.5,108.0,1.63,1,
2017-12-26,28.7,62.3,0.05,0.0,1.7,192.0,1.63,1,
2017-12-27,30.2,62.2,0.04,0.0,1.5,173.0,1.63,1,
2017-12-28,29.1,62.7,0.05,0.0,1.7,183.0,1.63,1,
2017-12-29,29.2,61.9,0.04,0.0,1.9,177.0,1.63,1,
2017-12-30,28.4,61.6,0.04,0.0,1.7,161.0,1.63,1,
2017-12-31,30.6,58.4,0.03,0.0,1.5,99.0,1.63,1,
