index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2008-12-09,29.8,56.2,0.05,0.0,3.6,222.0,1.63,1,
2008-12-10,29.4,64.0,0.05,0.0,2.2,218.0,1.63,1,
2008-12-11,30.4,60.5,0.05,0.0,2.1,205.0,1.63,1,
2008-12-12,31.2,57.4,0.03,0.01,3.4,172.0,1.63,1,
2008-12-13,28.5,54.1,0.04,0.0,3.3,180.0,1.63,1,
2008-12-14,25.7,50.1,0.01,0.22,2.9,64.0,1.63,1,
2008-12-15,29.6,51.5,0.03,0.19,2.9,145.0,1.63,1,
2008-12-16,29.9,44.9,0.01,0.03,2.9,71.0,1.63,1,
2008-12-17,25.0,54.0,0.05,0.0,2.8,227.0,1.63,1,
2008-12-18,23.1,50.5,0.02,0.21,3.2,129.0,1.63,1,
2008-12-19,29.4,58.2,0.04,0.08,2.7,170.0,1.63,1,
2008-12-20,26.2,52.1,0.04,0.0,2.1,208.0,1.63,1,
2008-12-21,40.4,46.5,0.0,0.24,2.7,32.0,1.63,1,
2008-12-22,32.3,54.2,0.04,0.07,3.3,186.0,1.63,1,
2008-12-23,31.5,50.6,0.03,0.01,2.5,146.0,1.63,1,
2008-12-24,44.6,51.5,0.0,0.34,5.9,43.0,1.63,1,
2008-12-25,35.3,52.4,0.04,0.22,5.5,191.0,1.63,1,
2008-12-26,26.6,52.0,0.05,0.0,2.4,228.0,1.63,1,
2008-12-27,30.0,52.6,0.03,0.0,1.9,130.0,1.63,1,
2008-12-28,42.2,56.9,0.03,0.0,1.8,116.0,1.63,1,
2008-12-29,37.7,60.6,0.04,0.0,2.4,184.0,1.63,1,
2008-12-30,32.0,49.5,0.01,0.0,2.2,112.0,1.63,1,
2008-12-31,39.8,50.3,0.01,0.0,2.7,90.0,1.63,1,
2009-01-01,42.6,45.2,0.01,0.01,3.3,65.0,0.56,1,
2009-01-02,34.1,56.4,0.02,0.19,4.2,89.0,0.56,1,
2009-01-03,27.0,55.8,0.05,0.0,2.5,227.0,0.56,1,
2009-01-04,23.1,51.5,0.04,0.0,2.1,215.0,0.56,1,
2009-01-05,36.4,46.3,0.01,0.02,2.5,61.0,0.56,1,
2009-01-06,36.9,54.8,0.03,0.0,2.4,149.0,0.56,1,
2009-01-07,35.3,50.6,0.03,0.0,3.5,183.0,0.56,1,
2009-01-08,37.8,52.2,0.02,0.0,2.4,128.0,0.56,1,
2009-01-09,32.7,60.7,0.06,0.0,3.2,249.0,0.56,1,
2009-01-10,29.0,62.0,0.06,0.0,2.5,248.0,0.56,1,
2009-01-11,28.8,66.7,0.06,0.0,2.3,245.0,0.56,1,
2009-01-12,41.1,82.7,0.08,0.0,3.1,239.0,0.56,1,
2009-01-12,41.1,82.7,0.08,0.0,3.1,239.0,0.56,1,
2009-01-14,30.7,66.4,0.07,0.0,2.4,274.0,0.56,1,
2009-01-15,29.6,68.9,0.07,0.0,2.5,282.0,0.56,1,
2009-01-16,32.3,69.7,0.08,0.0,2.8,281.0,0.56,1,
2009-01-17,31.7,68.5,0.07,0.0,2.3,276.0,0.56,1,
2009-01-18,29.8,70.5,0.08,0.0,3.1,285.0,0.56,1,
2009-01-19,31.5,69.9,0.09,0.0,3.5,288.0,0.56,1,
2009-01-20,30.9,70.9,0.07,0.0,2.7,283.0,0.56,1,
2009-01-21,40.7,56.1,0.01,0.07,2.0,67.0,0.56,1,
2009-01-22,46.2,55.1,0.01,0.3,1.8,68.0,0.56,1,
2009-01-23,50.4,57.8,0.01,0.14,1.8,77.0,0.56,1,
2009-01-24,41.0,57.2,0.02,0.01,5.1,109.0,0.56,1,
2009-01-25,32.4,58.4,0.06,0.0,3.9,278.0,0.56,1,
2009-01-26,29.0,59.3,0.06,0.0,2.4,293.0,0.56,1,
2009-01-27,31.2,56.2,0.08,0.0,3.2,308.0,0.56,1,
2009-01-28,28.4,61.2,0.07,0.0,2.6,307.0,0.56,1,
2009-01-29,32.5,63.8,0.08,0.0,3.0,314.0,0.56,1,
2009-01-30,32.0,64.6,0.07,0.0,2.9,393.0,0.56,1,
2009-01-31,29.7,66.4,0.07,0.0,2.6,310.0,0.56,1,
2009-02-01,28.7,68.7,0.09,0.0,2.9,326.0,8.49,1,
2009-02-02,30.4,67.0,0.09,0.0,3.6,319.0,8.49,1,
2009-02-03,31.6,69.0,0.09,0.0,3.3,324.0,8.49,1,
2009-02-04,32.2,65.5,0.06,0.0,2.4,231.0,8.49,1,
2009-02-05,44.8,58.2,0.03,0.13,3.3,141.0,8.49,1,
2009-02-06,43.6,55.3,0.02,0.4,3.1,115.0,8.49,1,
2009-02-07,35.4,63.8,0.07,0.01,3.1,290.0,8.49,1,
2009-02-08,36.0,56.0,0.03,0.07,5.0,107.0,8.49,1,
2009-02-09,32.0,55.8,0.07,0.0,3.7,336.0,8.49,1,
2009-02-10,26.6,54.6,0.07,0.09,4.7,296.0,8.49,1,
2009-02-11,38.3,50.8,0.02,0.37,3.2,109.0,8.49,1,
2009-02-12,31.5,53.6,0.06,0.0,3.0,321.0,8.49,1,
2009-02-13,34.0,51.6,0.03,0.72,4.4,188.0,8.49,1,
2009-02-14,33.6,55.0,0.05,0.05,4.8,217.0,8.49,1,
2009-02-15,45.4,51.9,0.01,1.49,6.8,42.0,8.49,1,
2009-02-16,46.3,54.7,0.03,0.67,6.5,147.0,8.49,1,
2009-02-17,44.3,53.5,0.02,1.0,5.6,111.0,8.49,1,
2009-02-18,39.7,57.2,0.06,0.0,4.2,291.0,8.49,1,
2009-02-19,33.8,62.8,0.08,0.0,3.3,351.0,8.49,1,
2009-02-20,39.8,65.4,0.08,0.0,2.2,320.0,8.49,1,
2009-02-21,38.9,62.0,0.05,0.0,2.9,221.0,8.49,1,
2009-02-22,53.6,56.7,0.0,1.52,5.3,33.0,8.49,1,
2009-02-23,51.2,60.2,0.01,0.41,6.3,84.0,8.49,1,
2009-02-24,32.0,60.9,0.07,0.0,3.3,263.0,8.49,1,
2009-02-25,41.2,60.7,0.07,0.09,5.0,296.0,8.49,1,
2009-02-26,42.1,62.7,0.08,0.06,4.9,326.0,8.49,1,
2009-02-27,33.4,59.0,0.08,0.0,2.2,375.0,8.49,1,
2009-02-28,43.2,62.6,0.07,0.0,4.4,218.0,8.49,1,
2009-03-01,52.1,57.9,0.0,0.49,4.7,48.0,0.85,1,
2009-03-02,50.1,58.8,0.03,0.35,9.0,135.0,0.85,1,
2009-03-03,42.9,57.1,0.04,0.55,7.0,171.0,0.85,1,
2009-03-04,34.8,56.7,0.08,0.11,3.5,374.0,0.85,1,
2009-03-05,42.0,57.2,0.05,0.41,2.5,232.0,0.85,1,
2009-03-06,36.2,58.9,0.08,0.0,3.1,367.0,0.85,1,
2009-03-07,33.4,62.6,0.1,0.0,3.2,429.0,0.85,1,
2009-03-08,35.9,61.5,0.09,0.0,4.0,388.0,0.85,1,
2009-03-09,32.8,57.5,0.11,0.0,3.9,455.0,0.85,1,
2009-03-10,28.9,59.6,0.1,0.0,3.1,454.0,0.85,1,
2009-03-11,30.7,62.3,0.11,0.0,2.6,449.0,0.85,1,
2009-03-12,32.1,66.3,0.11,0.0,3.5,454.0,0.85,1,
2009-03-13,36.8,63.8,0.08,0.0,4.4,361.0,0.85,1,
2009-03-14,41.9,56.1,0.09,0.0,6.1,394.0,0.85,1,
2009-03-15,48.8,59.2,0.05,0.01,5.6,201.0,0.85,1,
2009-03-16,53.9,62.3,0.04,0.05,6.0,209.0,0.85,1,
2009-03-17,45.4,66.9,0.1,0.0,3.1,388.0,0.85,1,
2009-03-18,44.3,73.8,0.1,0.0,2.3,392.0,0.85,1,
2009-03-19,43.5,74.0,0.13,0.0,2.3,461.0,0.85,1,
2009-03-20,41.8,68.1,0.11,0.0,2.6,468.0,0.85,1,
2009-03-21,41.6,57.8,0.04,0.0,6.3,173.0,0.85,1,
2009-03-22,34.2,58.2,0.12,0.01,6.0,498.0,0.85,1,
2009-03-23,31.3,60.7,0.13,0.0,3.8,494.0,0.85,1,
2009-03-24,34.1,69.3,0.13,0.0,2.9,489.0,0.85,1,
2009-03-25,37.0,70.8,0.12,0.0,3.6,441.0,0.85,1,
2009-03-26,41.1,73.7,0.14,0.0,3.2,479.0,0.85,1,
2009-03-27,45.4,82.0,0.16,0.0,2.8,498.0,0.85,1,
2009-03-28,44.4,74.9,0.15,0.0,3.6,498.0,0.85,1,
2009-03-29,40.4,68.0,0.16,0.0,3.5,527.0,0.85,1,
2009-03-30,41.5,70.0,0.17,0.0,3.5,528.0,0.85,1,
2009-03-31,35.9,74.2,0.15,0.0,3.8,503.0,0.85,1,
2009-04-01,40.0,72.8,0.16,0.0,4.6,518.0,1.31,1,
2009-04-02,41.9,68.5,0.14,0.0,6.6,531.0,1.31,1,
2009-04-03,34.3,62.4,0.15,0.0,5.1,537.0,1.31,1,
2009-04-04,32.4,66.8,0.16,0.0,3.5,548.0,1.31,1,0.0
2009-04-05,32.5,74.6,0.17,0.0,3.6,540.0,1.31,1,0.0
2009-04-06,36.2,79.4,0.17,0.0,3.4,488.0,1.31,1,0.0
2009-04-07,40.7,58.1,0.04,0.15,3.4,159.0,1.31,1,0.0
2009-04-08,45.9,58.8,0.05,0.02,3.4,235.0,1.31,1,0.0
2009-04-09,46.3,55.3,0.03,0.04,4.3,170.0,1.31,1,0.0
2009-04-10,32.0,61.9,0.09,0.21,4.1,495.0,1.31,1,0.0
2009-04-11,35.3,64.9,0.14,0.0,4.3,545.0,1.31,1,0.0
2009-04-12,40.5,70.5,0.14,0.0,3.7,540.0,1.31,1,0.0
2009-04-13,41.1,69.6,0.14,0.0,4.1,484.0,1.31,1,0.0
2009-04-14,37.9,62.6,0.17,0.0,5.9,580.0,1.31,1,0.0
2009-04-15,32.0,63.0,0.15,0.0,5.5,578.0,1.31,1,0.0
2009-04-16,33.4,67.3,0.15,0.0,4.0,564.0,1.31,1,0.0
2009-04-17,34.8,75.1,0.16,0.0,3.4,564.0,1.31,1,0.0
2009-04-18,39.7,80.2,0.16,0.0,3.2,532.0,1.31,1,0.0
2009-04-19,44.6,87.7,0.2,0.0,2.8,572.0,1.31,1,0.0
2009-04-20,48.7,92.0,0.21,0.0,2.7,583.0,1.31,1,0.0
2009-04-21,48.7,91.5,0.21,0.0,2.6,577.0,1.31,1,0.0
2009-04-22,48.6,76.0,0.17,0.0,4.9,580.0,1.31,1,0.0
2009-04-23,44.3,67.5,0.12,0.0,5.8,422.0,1.31,1,0.0
2009-04-24,39.5,61.9,0.15,0.0,6.1,595.0,1.31,1,0.0
2009-04-25,35.1,65.1,0.15,0.0,3.8,583.0,1.31,1,0.0
2009-04-26,34.9,66.5,0.15,0.0,3.5,582.0,1.31,1,0.0
2009-04-27,43.5,62.6,0.12,0.0,6.0,469.0,1.31,1,0.0
2009-04-28,38.2,61.4,0.15,0.0,6.2,587.0,1.31,1,0.0
2009-04-29,34.0,63.4,0.15,0.0,4.9,587.0,1.31,1,0.0
2009-04-30,35.4,66.3,0.13,0.0,3.5,455.0,1.31,1,0.0
2009-05-01,43.0,60.0,0.04,0.52,3.5,167.0,0.43,1,0.0
2009-05-02,53.0,60.9,0.02,0.13,4.7,127.0,0.43,1,0.0
2009-05-03,44.9,64.9,0.09,0.0,5.5,359.0,0.43,1,0.0
2009-05-04,47.5,65.8,0.06,0.08,5.7,223.0,0.43,1,0.0
2009-05-05,54.3,68.8,0.1,0.06,6.0,398.0,0.43,1,0.0
2009-05-06,47.8,68.8,0.08,0.0,4.3,323.0,0.43,1,0.0
2009-05-07,45.4,76.1,0.19,0.0,3.4,625.0,0.43,1,0.0
2009-05-08,43.9,79.0,0.2,0.0,3.1,627.0,0.43,1,0.0
2009-05-09,40.7,78.4,0.19,0.0,3.1,614.0,0.43,1,0.0
2009-05-10,43.0,79.7,0.2,0.0,3.9,621.0,0.43,1,0.0
2009-05-11,44.9,74.4,0.19,0.0,4.7,629.0,0.43,1,0.0
2009-05-12,40.3,75.0,0.19,0.0,3.9,632.0,0.43,1,0.0
2009-05-13,41.4,78.7,0.21,0.0,4.1,608.0,0.43,1,0.0
2009-05-14,46.7,76.4,0.19,0.0,5.1,612.0,0.43,1,0.0
2009-05-15,47.4,79.4,0.18,0.0,4.0,619.0,0.43,1,0.0
2009-05-16,47.9,94.3,0.23,0.0,2.5,630.0,0.43,1,0.0
2009-05-17,51.2,94.6,0.24,0.0,2.9,634.0,0.43,1,0.0
2009-05-18,46.6,70.9,0.16,0.0,5.9,599.0,0.43,1,0.0
2009-05-19,43.2,75.6,0.18,0.0,4.6,594.0,0.43,1,0.0
2009-05-20,37.2,70.0,0.18,0.0,4.2,645.0,0.43,1,0.0
2009-05-21,42.7,74.1,0.18,0.0,4.0,640.0,0.43,1,1.0
2009-05-22,42.2,68.7,0.14,0.0,4.5,552.0,0.43,1,1.0
2009-05-23,44.4,61.8,0.08,0.0,4.7,379.0,0.43,1,1.0
2009-05-24,46.1,62.5,0.11,0.0,5.0,473.0,0.43,1,1.0
2009-05-25,46.5,69.9,0.14,0.0,4.2,541.0,0.43,1,1.0
2009-05-26,41.5,78.7,0.19,0.0,3.9,631.0,0.43,1,1.0
2009-05-27,47.5,73.8,0.17,0.0,4.1,629.0,0.43,1,1.0
2009-05-28,44.1,72.8,0.16,0.0,4.7,620.0,0.43,1,1.0
2009-05-29,51.3,74.3,0.16,0.0,6.2,555.0,0.43,1,1.0
2009-05-30,53.0,69.5,0.13,0.0,6.8,489.0,0.43,1,1.0
2009-05-31,52.2,68.6,0.14,0.0,6.7,534.0,0.43,1,1.0
2009-06-01,50.5,69.6,0.13,0.0,6.4,485.0,0.03,1,1.0
2009-06-02,50.3,75.9,0.18,0.0,5.1,590.0,0.03,1,1.0
2009-06-03,52.7,75.9,0.18,0.01,5.2,579.0,0.03,1,1.0
2009-06-04,51.2,71.9,0.14,0.0,5.0,463.0,0.03,1,1.0
2009-06-05,43.6,69.1,0.11,0.17,4.1,371.0,0.03,1,1.0
2009-06-06,43.7,72.4,0.18,0.0,4.8,602.0,0.03,1,1.0
2009-06-07,45.2,75.6,0.19,0.0,5.3,644.0,0.03,1,1.0
2009-06-08,46.6,72.1,0.19,0.01,6.0,655.0,0.03,1,1.0
2009-06-09,54.6,70.1,0.15,0.0,6.9,510.0,0.03,1,1.0
2009-06-10,56.5,71.6,0.14,0.0,5.4,437.0,0.03,1,1.0
2009-06-11,44.0,73.9,0.17,0.0,4.8,568.0,0.03,1,1.0
2009-06-12,43.3,73.0,0.15,0.0,5.4,496.0,0.03,1,1.0
2009-06-13,45.5,70.7,0.16,0.0,5.4,539.0,0.03,1,1.0
2009-06-14,46.9,73.7,0.19,0.0,5.4,623.0,0.03,1,1.0
2009-06-15,53.7,75.3,0.16,0.0,5.4,525.0,0.03,1,1.0
2009-06-16,47.6,74.6,0.15,0.0,4.6,515.0,0.03,1,1.0
2009-06-17,50.8,74.6,0.18,0.0,6.0,615.0,0.03,1,1.0
2009-06-18,54.7,89.0,0.22,0.0,4.4,628.0,0.03,1,1.0
2009-06-19,48.9,83.5,0.22,0.0,4.7,614.0,0.03,1,1.0
2009-06-20,46.0,75.0,0.18,0.0,5.9,590.0,0.03,1,1.0
2009-06-21,43.3,77.7,0.21,0.0,4.3,659.0,0.03,1,1.0
2009-06-22,44.6,86.4,0.24,0.0,4.1,666.0,0.03,1,1.0
2009-06-23,47.7,83.7,0.22,0.0,4.2,650.0,0.03,1,1.0
2009-06-24,47.6,79.0,0.19,0.0,5.2,654.0,0.03,1,1.0
2009-06-25,32.0,68.8,0.15,0.0,6.6,271.0,0.03,1,1.0
2009-06-26,46.8,78.3,0.17,0.0,4.0,584.0,0.03,1,1.0
2009-06-27,49.3,99.8,0.26,0.0,3.6,650.0,0.03,1,1.0
2009-06-28,56.1,92.6,0.25,0.0,3.8,648.0,0.03,1,1.0
2009-06-29,48.3,77.7,0.2,0.0,5.3,664.0,0.03,1,1.0
2009-06-30,48.3,75.4,0.18,0.0,4.7,658.0,0.03,1,1.0
2009-07-01,50.5,78.5,0.2,0.0,5.7,645.0,0.02,1,1.0
2009-07-02,54.0,80.2,0.19,0.0,5.8,627.0,0.02,1,1.0
2009-07-03,52.4,81.4,0.18,0.0,5.4,619.0,0.02,1,1.0
2009-07-04,53.3,76.8,0.16,0.0,6.1,524.0,0.02,1,1.0
2009-07-05,52.8,69.8,0.13,0.0,7.3,495.0,0.02,1,1.0
2009-07-06,44.9,80.0,0.21,0.0,4.6,673.0,0.02,1,1.0
2009-07-07,38.8,74.2,0.18,0.0,5.0,662.0,0.02,1,1.0
2009-07-08,43.0,84.3,0.23,0.0,4.0,657.0,0.02,1,1.0
2009-07-09,40.9,78.2,0.2,0.0,4.4,654.0,0.02,1,1.0
2009-07-10,42.0,77.3,0.19,0.0,4.3,622.0,0.02,1,1.0
2009-07-11,45.5,79.0,0.19,0.0,4.5,609.0,0.02,1,1.0
2009-07-12,45.3,84.4,0.22,0.0,4.4,653.0,0.02,1,1.0
2009-07-13,44.9,95.2,0.24,0.0,3.1,661.0,0.02,1,1.0
2009-07-14,50.1,94.5,0.26,0.0,4.0,648.0,0.02,1,1.0
2009-07-15,46.1,79.3,0.2,0.0,4.4,646.0,0.02,1,1.0
2009-07-16,42.9,81.2,0.19,0.0,3.7,653.0,0.02,1,1.0
2009-07-17,42.3,86.6,0.21,0.0,3.7,636.0,0.02,1,1.0
2009-07-18,46.8,85.5,0.2,0.0,4.3,621.0,0.02,1,1.0
2009-07-19,51.5,87.0,0.21,0.0,3.6,625.0,0.02,1,1.0
2009-07-20,46.5,79.5,0.19,0.0,4.6,632.0,0.02,1,1.0
2009-07-21,49.5,77.3,0.18,0.0,5.0,621.0,0.02,1,1.0
2009-07-22,43.5,73.4,0.17,0.0,4.4,608.0,0.02,1,1.0
2009-07-23,47.1,70.4,0.14,0.0,5.1,543.0,0.02,1,1.0
2009-07-24,53.7,72.9,0.15,0.0,5.2,540.0,0.02,1,1.0
2009-07-25,47.7,74.6,0.15,0.0,3.9,546.0,0.02,1,1.0
2009-07-26,47.9,80.5,0.17,0.0,3.6,569.0,0.02,1,1.0
2009-07-27,43.2,78.9,0.17,0.0,3.9,571.0,0.02,1,1.0
2009-07-28,48.8,78.2,0.17,0.0,5.6,565.0,0.02,1,1.0
2009-07-29,57.4,78.0,0.15,0.0,6.5,503.0,0.02,1,1.0
2009-07-30,55.4,76.4,0.16,0.0,7.0,526.0,0.02,1,1.0
2009-07-31,52.9,78.4,0.18,0.0,5.9,572.0,0.02,1,1.0
2009-08-01,51.6,79.9,0.17,0.0,5.8,575.0,0.0,1,1.0
2009-08-02,54.6,77.2,0.18,0.0,6.8,582.0,0.0,1,2.0
2009-08-03,55.4,78.9,0.18,0.0,6.1,571.0,0.0,1,2.0
2009-08-04,53.6,82.3,0.2,0.0,5.1,592.0,0.0,1,2.0
2009-08-05,54.9,78.9,0.19,0.0,5.5,589.0,0.0,1,2.0
2009-08-06,51.2,72.1,0.14,0.0,5.2,441.0,0.0,1,2.0
2009-08-07,46.1,77.0,0.18,0.0,4.1,585.0,0.0,1,2.0
2009-08-08,48.4,86.2,0.2,0.0,3.9,583.0,0.0,1,2.0
2009-08-09,49.5,93.0,0.22,0.0,3.4,582.0,0.0,1,2.0
2009-08-10,51.6,92.4,0.23,0.0,4.5,580.0,0.0,1,2.0
2009-08-11,49.4,72.8,0.13,0.0,4.0,474.0,0.0,1,2.0
2009-08-12,49.7,95.2,0.2,0.0,3.5,549.0,0.0,1,2.0
2009-08-13,52.7,89.3,0.22,0.0,4.4,588.0,0.0,1,2.0
2009-08-14,47.2,79.8,0.21,0.0,5.6,597.0,0.0,1,2.0
2009-08-15,48.7,88.6,0.2,0.0,4.0,580.0,0.0,1,2.0
2009-08-16,48.8,84.4,0.19,0.0,3.9,573.0,0.0,1,2.0
2009-08-17,45.4,74.4,0.15,0.0,4.3,515.0,0.0,1,2.0
2009-08-18,51.2,75.5,0.15,0.0,4.2,515.0,0.0,1,2.0
2009-08-19,54.8,78.2,0.15,0.0,6.0,488.0,0.0,1,2.0
2009-08-20,54.0,77.6,0.13,0.0,5.2,429.0,0.0,1,2.0
2009-08-21,53.0,89.5,0.17,0.0,2.8,491.0,0.0,1,2.0
2009-08-22,48.5,72.8,0.15,0.0,5.1,543.0,0.0,1,2.0
2009-08-23,43.5,74.4,0.12,0.0,4.5,416.0,0.0,1,2.0
2009-08-24,43.7,71.4,0.13,0.0,3.5,472.0,0.0,1,2.0
2009-08-25,45.6,76.5,0.14,0.0,3.3,482.0,0.0,1,2.0
2009-08-26,44.9,78.7,0.15,0.0,3.5,501.0,0.0,1,2.0
2009-08-27,40.9,95.2,0.2,0.0,2.7,557.0,0.0,1,2.0
2009-08-28,51.9,98.5,0.17,0.0,2.1,437.0,0.0,1,2.0
2009-08-29,53.3,101.2,0.23,0.0,3.3,531.0,0.0,1,2.0
2009-08-30,49.9,77.2,0.15,0.0,4.9,539.0,0.0,1,2.0
2009-08-31,54.3,76.8,0.13,0.0,5.1,439.0,0.0,1,2.0
2009-09-01,52.0,88.9,0.16,0.0,3.2,492.0,0.64,1,2.0
2009-09-02,51.9,96.3,0.17,0.0,2.8,433.0,0.64,1,2.0
2009-09-03,48.8,95.8,0.2,0.0,3.3,521.0,0.64,1,2.0
2009-09-04,41.5,78.3,0.16,0.0,3.7,535.0,0.64,1,3.0
2009-09-05,45.2,80.8,0.16,0.0,4.5,496.0,0.64,1,
2009-09-06,51.1,80.7,0.18,0.0,3.9,514.0,0.64,1,
2009-09-07,46.0,83.4,0.17,0.0,3.2,508.0,0.64,1,
2009-09-08,43.0,79.5,0.16,0.0,3.3,502.0,0.64,1,
2009-09-09,42.3,79.6,0.14,0.0,3.3,460.0,0.64,1,
2009-09-10,44.2,92.7,0.17,0.0,2.7,476.0,0.64,1,
2009-09-11,46.1,95.9,0.17,0.0,3.1,459.0,0.64,1,
2009-09-12,58.1,72.3,0.09,0.0,5.4,324.0,0.64,1,
2009-09-13,58.8,70.7,0.06,0.0,5.3,173.0,0.64,1,
2009-09-14,53.3,77.0,0.13,0.0,4.1,420.0,0.64,1,
2009-09-15,47.5,83.6,0.16,0.0,3.5,472.0,0.64,1,
2009-09-16,46.0,84.8,0.15,0.0,3.4,474.0,0.64,1,
2009-09-17,32.0,89.4,0.14,0.0,3.4,508.0,0.64,1,
2009-09-18,53.2,95.2,0.18,0.0,3.0,466.0,0.64,1,
2009-09-19,49.9,74.3,0.13,0.0,3.9,430.0,0.64,1,
2009-09-20,52.3,84.9,0.15,0.0,2.8,430.0,0.64,1,
2009-09-21,48.9,86.0,0.15,0.0,2.7,453.0,0.64,1,
2009-09-22,47.9,93.0,0.16,0.0,2.5,450.0,0.64,1,
2009-09-23,46.0,79.3,0.14,0.0,3.2,442.0,0.64,1,
2009-09-24,43.0,74.0,0.12,0.0,3.1,427.0,0.64,1,
2009-09-25,43.8,87.5,0.13,0.0,2.2,409.0,0.64,1,
2009-09-26,48.3,96.5,0.16,0.0,2.3,427.0,0.64,1,
2009-09-27,50.0,93.8,0.16,0.0,3.1,414.0,0.64,1,
2009-09-28,45.4,75.2,0.11,0.0,4.0,392.0,0.64,1,
2009-09-29,48.2,73.1,0.13,0.0,5.3,381.0,0.64,1,
2009-09-30,37.0,76.7,0.13,0.0,2.9,432.0,0.64,1,
2009-10-01,40.9,80.3,0.13,0.0,3.1,421.0,2.7,1,
2009-10-02,39.3,83.6,0.14,0.0,3.2,417.0,2.7,1,
2009-10-03,40.0,72.6,0.13,0.0,4.9,410.0,2.7,1,
2009-10-04,33.6,66.1,0.12,0.0,4.0,407.0,2.7,1,
2009-10-05,33.4,73.0,0.11,0.0,3.0,383.0,2.7,1,
2009-10-06,34.9,76.7,0.12,0.0,3.1,394.0,2.7,1,
2009-10-07,36.7,72.4,0.12,0.0,3.8,396.0,2.7,1,
2009-10-08,42.4,66.3,0.08,0.0,3.3,319.0,2.7,1,
2009-10-09,39.6,68.7,0.09,0.0,3.4,353.0,2.7,1,
2009-10-10,46.9,68.1,0.08,0.0,3.8,304.0,2.7,1,
2009-10-11,50.8,57.7,0.02,0.0,3.3,76.0,2.7,1,
2009-10-12,32.0,63.3,0.04,0.0,4.0,116.0,2.7,1,
2009-10-13,56.5,62.1,0.0,3.07,7.0,23.0,2.7,1,
2009-10-14,60.0,72.4,0.07,0.0,4.9,258.0,2.7,1,
2009-10-15,57.5,74.3,0.05,0.18,1.5,165.0,2.7,1,
2009-10-16,54.8,81.2,0.1,0.15,2.2,327.0,2.7,1,
2009-10-17,53.8,82.6,0.09,0.0,2.4,299.0,2.7,1,
2009-10-18,52.1,68.3,0.06,0.0,4.0,228.0,2.7,1,
2009-10-19,51.5,64.1,0.03,0.48,3.4,150.0,2.7,1,
2009-10-20,45.1,71.8,0.08,0.24,2.7,317.0,2.7,1,
2009-10-21,49.7,72.4,0.07,0.0,2.0,272.0,2.7,1,
2009-10-22,48.0,76.5,0.08,0.12,2.1,292.0,2.7,1,
2009-10-23,46.4,77.6,0.09,0.13,2.3,334.0,2.7,1,
2009-10-24,46.0,77.2,0.09,0.0,2.4,336.0,2.7,1,
2009-10-25,44.7,87.8,0.1,0.0,1.9,331.0,2.7,1,
2009-10-26,46.3,78.0,0.1,0.0,3.8,330.0,2.7,1,
2009-10-27,32.0,68.6,0.1,0.0,3.1,371.0,2.7,1,
2009-10-28,36.1,66.3,0.1,0.0,2.6,337.0,2.7,1,
2009-10-29,34.8,71.7,0.1,0.1,2.6,321.0,2.7,1,
2009-10-30,40.4,73.0,0.09,0.08,2.7,313.0,2.7,1,
2009-10-31,40.3,70.9,0.08,0.01,2.3,281.0,2.7,1,
2009-11-01,41.4,74.8,0.09,0.01,2.3,306.0,2.34,1,
2009-11-02,42.1,76.4,0.09,0.0,2.3,309.0,2.34,1,
2009-11-03,38.9,77.5,0.1,0.0,2.8,305.0,2.34,1,
2009-11-04,42.4,66.2,0.05,0.0,2.6,180.0,2.34,1,
2009-11-05,47.0,65.0,0.05,0.0,3.9,133.0,2.34,1,
2009-11-06,46.1,62.7,0.01,0.0,3.0,76.0,2.34,1,
2009-11-07,36.4,68.2,0.08,0.0,2.2,296.0,2.34,1,
2009-11-08,31.7,65.8,0.07,0.0,2.3,283.0,2.34,1,
2009-11-09,32.8,63.5,0.06,0.0,2.1,221.0,2.34,1,
2009-11-10,42.9,63.1,0.05,0.05,1.9,178.0,2.34,1,
2009-11-11,47.1,65.4,0.03,0.02,2.5,222.0,2.34,1,
2009-11-12,35.5,64.8,0.07,0.59,2.7,269.0,2.34,1,
2009-11-13,31.6,63.3,0.06,0.02,2.3,256.0,2.34,1,
2009-11-14,33.3,62.8,0.07,0.04,2.7,269.0,2.34,1,
2009-11-15,29.1,63.8,0.07,0.0,2.4,271.0,2.34,1,
2009-11-16,29.6,64.8,0.07,0.0,2.3,268.0,2.34,1,
2009-11-17,28.5,63.5,0.06,0.14,3.3,252.0,2.34,1,
2009-11-18,31.3,64.0,0.06,0.01,2.2,268.0,2.34,1,
2009-11-19,28.1,61.3,0.06,0.0,2.1,259.0,2.34,1,
2009-11-20,31.9,58.2,0.03,0.02,4.5,105.0,2.34,1,
2009-11-21,30.3,59.8,0.06,0.0,2.3,257.0,2.34,1,
2009-11-22,34.2,60.9,0.03,0.01,2.5,115.0,2.34,1,
2009-11-23,30.6,64.7,0.06,0.16,2.6,251.0,2.34,1,
2009-11-24,32.3,66.3,0.06,0.15,2.2,243.0,2.34,1,
2009-11-25,32.5,68.7,0.06,0.0,2.2,235.0,2.34,1,
2009-11-26,33.5,66.2,0.05,0.15,2.2,207.0,2.34,1,
2009-11-27,46.1,63.5,0.04,0.06,3.9,152.0,2.34,1,
2009-11-28,42.8,69.4,0.12,0.0,4.8,249.0,2.34,1,
